Family	Count	Hits	TotMarkerLength
DLFM03_03175|S08_FOX_1|gene-4|-|3048-3995|complete	0.0	0	8
DLFM03_03176|S08_FOX_8|gene-2|-|219-962|complete	0.0	0	70
DLFM03_03176|S08_FOX_8|gene-3|-|1172-1771|complete	0.0	0	32
DLFM03_03179|S08_TET_14|gene-1|+|131-1408|complete	0.0	0	30
DLFM03_03183|S08_CAZ_8|gene-3|-|638-1594|complete	0.0	0	32
DLFM03_03184|S08_CAZ_9|gene-2|+|457-1356|complete	0.0	0	201
DLFM03_03185|S08_CAZ_3|gene-4|-|2615-3511|complete	0.0	0	68
DLFM03_03186|S08_CAZ_7|gene-3|+|1413-2345|complete	0.0	0	264
DLFM03_03217|S08_CAZ_11|gene-2|-|459-1298|complete	0.0	0	167
DLFM03_03219|S08_CAZ_13|gene-4|-|2273-3181|complete	0.0	0	192
DLFM03_03258|S08_FOX_13|gene-1|-|28-975|complete	0.0	0	34
DLFM03_03259|S08_FOX_10|gene-2|-|124-1014|complete	0.0	0	33
DLFM03_03260|S08_FOX_11|gene-3|-|2002-2892|complete	0.0	0	23
DLFM03_03284|S08_PEN_8|gene-1|-|27-1160|complete	0.0	0	8
DLFM03_03322|S08_GEN_22|gene-4|+|1815-2276|complete	0.0	0	79
DLFM03_03328|S08_ATM_20|gene-1|-|275-1090|complete	0.0	0	27
DLFM03_03334|S08_ATM_16|gene-2|-|336-1145|complete	0.0	0	29
DLFM03_03335|S08_TGC_1|gene-2|+|895-2355|complete	0.0	0	75
DLFM03_03339|S08_TET_5|gene-1|-|193-1446|complete	0.0	0	112
DLFM03_03343|S08_PEN_31|gene-2|+|954-1928|complete	0.0	0	39
DLFM03_03353|S08_TZP_3|gene-4|-|1292-2446|complete	0.0	0	65
DLFM03_03355|S08_PEN_25|gene-2|+|781-1641|complete	0.0	0	57
DLFM03_03368|S08_PEN_11|gene-1|+|179-1078|complete	0.0	0	17
DLFM03_03369|S08_PEN_17|gene-2|-|142-1038|complete	0.0	0	68
DLFM03_03376|S07_PEN_93|gene-2|-|568-1545|complete	0.0	0	300
DLFM03_03442|S07_PEN_251|gene-3|+|1306-2502|complete	0.0	0	32
DLFM03_03476|S07_TET_3|gene-2|+|1072-2271|complete	0.0	0	33
DLFM03_03479|S07_TET_14|gene-1|+|322-1521|complete	0.0	0	102
DLFM03_03486|S07_TET_18|gene-2|-|624-1823|complete	0.0	0	9
DLFM03_03541|S07_ATM_23|gene-2|+|98-919|complete	0.0	0	33
DLFM03_03552|S07_PIP_213|gene-1|-|81-1496|complete	0.0	0	126
DLFM03_03560|S07_ATM_34|gene-4|-|2647-3462|complete	0.0	0	10
DLFM03_03561|S07_ATM_32|gene-2|-|696-1511|complete	0.0	0	9
DLFM03_03569|S07_ATM_24|gene-2|+|388-1281|complete	0.0	0	60
DLFM03_03577|S07_FOX_11|gene-1|-|34-828|complete	0.0	0	68
DLFM03_03581|S07_CAZ_16|gene-5|-|2181-3101|complete	0.0	0	246
DLFM03_03582|S07_CAZ_12|gene-3|+|2931-3830|complete	0.0	0	254
DLFM03_03584|S07_CAZ_18|gene-3|-|1756-2409|complete	0.0	0	94
DLFM03_03609|S07_TET_13|gene-2|+|283-1461|complete	0.0	0	185
DLFM03_03611|S07_PEN_85|gene-2|+|219-1184|complete	0.0	0	102
DLFM03_03614|S07_CAZ_1|gene-3|-|1937-2968|complete	0.0	0	34
DLFM03_03615|S07_CAZ_2|gene-3|-|1869-2747|complete	0.0	0	240
DLFM03_03616|S07_CAZ_5|gene-3|-|2272-3327|complete	0.0	0	115
DLFM03_03617|S07_CAZ_4|gene-2|+|362-1006|complete	0.0	0	34
DLFM03_03618|S07_CAZ_6|gene-2|+|717-1697|complete	0.0	0	198
DLFM03_03620|S07_CAZ_8|gene-3|-|787-1758|complete	0.0	0	52
DLFM03_03624|S07_FOX_4|gene-4|-|2246-3091|complete	0.0	0	264
DLFM03_03625|S07_FOX_2|gene-2|+|868-1758|complete	0.0	0	68
DLFM03_03636|S07_ATM_17|gene-1|-|61-954|complete	0.0	0	92
DLFM03_03774|S06_CAZ_22|gene-2|-|704-1717|complete	0.0	0	300
DLFM03_03775|S06_CAZ_21|gene-2|+|426-1154|complete	0.0	0	192
DLFM03_03784|S06_CAZ_18|gene-2|-|1310-2266|complete	0.0	0	31
DLFM03_03785|S06_CAZ_17|gene-2|+|847-1734|complete	0.0	0	97
DLFM03_03786|S06_CAZ_12|gene-3|+|1267-2220|complete	0.0	0	68
DLFM03_03787|S06_CAZ_10|gene-2|+|669-1604|complete	0.0	0	25
DLFM03_03789|S06_PEN_15|gene-1|-|37-909|complete	0.0	0	18
DLFM03_03797|S06_FOX_18|gene-7|+|4824-5771|complete	0.0	0	34
DLFM03_03798|S06_FOX_19|gene-3|-|1923-2813|complete	0.0	0	31
DLFM03_03804|S06_GEN_3|gene-1|+|161-631|complete	0.0	0	61
DLFM03_03805|S06_GEN_4|gene-2|-|119-919|complete	0.0	0	178
DLFM03_03818|S06_ATM_16|gene-4|-|1433-2248|complete	0.0	0	9
DLFM03_03847|S06_ATM_9|gene-3|-|1177-1992|complete	0.0	0	58
DLFM03_03848|S06_ATM_3|gene-4|-|1249-2031|complete	0.0	0	85
DLFM03_03854|S06_PEN_22|gene-2|+|507-1361|complete	0.0	0	112
DLFM03_03862|S06_TET_6|gene-1|-|34-1269|complete	0.0	0	134
DLFM03_03868|S06_PEN_3|gene-2|+|576-1994|complete	0.0	0	125
DLFM03_03869|S06_PEN_4|gene-2|+|594-1490|complete	0.0	0	102
DLFM03_03870|S06_PEN_5|gene-2|-|1487-2452|complete	0.0	0	146
DLFM03_03871|S06_PEN_6|gene-1|+|36-974|complete	0.0	0	134
DLFM03_03872|S06_PEN_7|gene-1|+|116-1072|complete	0.0	0	107
DLFM03_03875|S06_FOX_23|gene-4|-|1277-2128|complete	0.0	0	154
DLFM03_03876|S06_FOX_22|gene-2|+|364-1254|complete	0.0	0	31
DLFM03_03878|S06_FOX_26|gene-4|+|3120-3908|complete	0.0	0	187
DLFM03_03910|S06_FOX_3|gene-2|-|2079-2963|complete	0.0	0	80
DLFM03_03914|S06_FOX_7|gene-2|+|1032-1955|complete	0.0	0	9
DLFM03_03917|S06_CAZ_6|gene-3|-|946-1827|complete	0.0	0	215
DLFM03_03940|S06_TET_17|gene-2|+|457-1788|complete	0.0	0	71
DLFM03_03951|S06_PIP_2|gene-1|-|116-928|complete	0.0	0	209
DLFM03_03973|S06_TET_29|gene-2|+|653-1837|complete	0.0	1	42
DLFM03_03975|S06_TET_21|gene-2|+|855-2081|complete	0.0	0	148
DLFM03_03992|S05_PEN_125|gene-2|+|1084-2253|complete	0.0	0	95
DLFM03_04043|S05_GEN_2|gene-2|+|573-1049|complete	0.0	0	43
DLFM03_04047|S05_PEN_381|gene-2|+|1046-1513|complete	0.0	0	22
DLFM03_04097|S05_PIP_106|gene-1|-|225-1397|complete	0.0	0	55
DLFM03_04126|S05_TET_16|gene-2|+|899-2131|complete	0.0	0	32
DLFM03_04158|S05_FOX_6|gene-3|-|1058-1972|complete	0.0	0	33
DLFM03_04159|S05_FOX_9|gene-1|+|152-1093|complete	0.0	0	52
DLFM03_04160|S05_CAZ_7|gene-2|-|219-1112|complete	0.0	0	182
DLFM03_04162|S05_CAZ_5|gene-3|-|804-1565|complete	0.0	0	229
DLFM03_04164|S05_CAZ_1|gene-2|-|454-1239|complete	0.0	0	68
DLFM03_04173|S05_CTX_1|gene-3|-|875-1678|complete	0.0	0	198
DLFM03_04262|S05_ATM_8|gene-2|+|1075-1995|complete	0.0	0	243
DLFM03_04265|S05_ATM_6|gene-2|+|530-1342|complete	0.0	0	110
DLFM03_04266|S05_ATM_1|gene-2|-|363-1181|complete	0.0	0	63
DLFM03_04269|S05_CAZ_26|gene-3|-|1449-2354|complete	0.0	0	72
DLFM03_04270|S05_CAZ_21|gene-4|-|3450-4478|complete	0.0	0	11
DLFM03_04272|S05_ATM_12|gene-2|+|864-1679|complete	0.0	0	33
DLFM03_04273|S05_ATM_11|gene-3|+|1357-2160|complete	0.0	0	62
DLFM03_04310|S05_TET_6|gene-3|-|2200-3480|complete	0.0	0	37
DLFM03_04311|S05_TET_2|gene-2|-|738-1919|complete	0.0	0	75
DLFM03_04314|S05_TGC_1|gene-2|+|427-1881|complete	0.0	0	18
DLFM03_04343|S05_PEN_375|gene-2|+|640-1443|complete	0.0	0	189
DLFM03_04379|S05_PIP_43|gene-1|+|57-872|complete	0.0	0	97
DLFM03_04406|S05_CAZ_14|gene-1|+|135-1085|complete	0.0	0	205
DLFM03_04408|S05_CAZ_11|gene-4|-|1904-2641|complete	0.0	0	225
DLFM03_04409|S05_CAZ_13|gene-1|-|74-943|complete	0.0	0	178
DLFM03_04462|S04_FOX_31|gene-1|+|98-988|complete	0.0	0	33
DLFM03_04467|S04_FOX_24|gene-4|-|2304-2894|complete	0.0	0	9
DLFM03_04469|S04_FOX_22|gene-1|+|164-1063|complete	0.0	0	34
DLFM03_04470|S04_FOX_20|gene-2|+|668-1513|complete	0.0	0	156
DLFM03_04488|S04_FOX_18|gene-2|-|603-1502|complete	0.0	0	34
DLFM03_04489|S04_FOX_10|gene-3|-|1090-1986|complete	0.0	0	215
DLFM03_04491|S04_FOX_15|gene-4|-|2817-3704|complete	0.0	0	125
DLFM03_04496|S04_CAZ_11|gene-3|-|915-1820|complete	0.0	0	51
DLFM03_04497|S04_CAZ_12|gene-5|-|2559-3575|complete	0.0	0	202
DLFM03_04522|S04_CAZ_1|gene-2|+|598-1494|complete	0.0	0	20
DLFM03_04524|S04_CAZ_8|gene-2|-|1088-1993|complete	0.0	0	159
DLFM03_04562|S04_PEN_34|gene-2|+|473-1360|complete	0.0	0	60
DLFM03_04579|S04_TET_3|gene-2|-|697-1947|complete	0.0	0	27
DLFM03_04582|S04_TET_7|gene-2|+|261-1502|complete	0.0	0	41
DLFM03_04589|S04_ATM_32|gene-1|+|410-1219|complete	0.0	0	19
DLFM03_04605|S04_PEN_23|gene-2|-|641-1429|complete	0.0	0	140
DLFM03_04608|S04_PEN_24|gene-4|-|1646-2533|complete	0.0	0	80
DLFM03_04619|S04_ATM_10|gene-2|-|1449-2267|complete	0.0	0	81
DLFM03_04622|S04_ATM_18|gene-2|+|368-1336|complete	0.0	0	248
DLFM03_04631|S04_CTX_2|gene-5|-|2952-3917|complete	0.0	0	233
DLFM03_04632|S04_CTX_1|gene-3|-|638-1639|complete	0.0	0	41
DLFM03_04644|S04_ATM_9|gene-2|+|749-1546|complete	0.0	0	134
DLFM03_04648|S04_CHL_2|gene-1|+|1055-1720|complete	0.0	0	82
DLFM04_00056|Control-TwinB-Time3_PEN_3|gene-2|+|490-2307|complete	0.0	0	50
DLFM04_00139|Control-TwinB-Time3_FEP_1|gene-3|+|1241-2167|complete	0.0	0	70
DLFM04_00551|Control-TwinB-Time1_CHL_11|gene-1|-|31-723|complete	0.0	0	136
DLFM04_00595|Control-TwinA-Time3_TET_5|gene-3|-|814-2751|complete	0.0	5	165
DLFM04_00756|Control-TwinA-Time2_TET_16|gene-2|+|1400-3436|complete	0.0	0	16
DLFM04_01328|Control-Mom_CAZ_6|gene-4|-|2567-2926|complete	0.0	0	34
DLFM04_01372|Control-Mom_CHL_18|gene-2|-|795-1436|complete	0.0	0	124
DLFM04_01666|AmoxDisc-TwinB-Time3_CAZ_3|gene-2|+|265-1143|complete	0.0	0	182
DLFM04_01693|AmoxDisc-TwinB-Time3_DCS_54|gene-2|-|286-1329|complete	0.0	0	126
DLFM04_01954|AmoxDisc-TwinB-Time1_TZP_2|gene-4|+|3265-3486|complete	0.0	0	14
DLFM04_03044|AmoxDisc-Mom_CAZ_8|gene-5|-|2037-2456|complete	0.0	0	33
DLFM04_03183|AmoxDisc-Mom_CHL_40|gene-2|+|844-1488|complete	0.0	0	108
DLFM04_03203|AmoxConc-TwinB-Time3_TET_7|gene-3|+|1047-2966|complete	0.0	0	28
DLFM04_03329|AmoxConc-TwinB-Time1_CAZ_2|gene-2|+|814-1974|complete	0.0	0	10
DLFM04_03433|AmoxConc-TwinA-Time2_TET_11|gene-1|-|245-2164|complete	0.0	0	77
DLFM04_03520|AmoxConc-TwinA-Time1_TET_3|gene-2|+|927-2408|complete	0.0	0	24
DLFM04_03710|AmoxConc-Mom_CAZ_47|gene-5|-|3622-4332|complete	0.0	0	22
DLFM04_03793|AmoxConc-Mom_CHL_4|gene-3|+|1916-2545|complete	0.0	0	169
DLFM04_03794|AmoxConc-Mom_CHL_2|gene-1|+|121-1224|complete	0.0	0	300
DLFM05_00010|F6_ATM_9|gene-3|+|1352-2260|complete	0.0	0	126
DLFM05_00016|Ecoli-LibraryB_PIP_10|gene-8|-|3204-4094|complete	7.676484293017536	3	33
DLFM05_00032|Ecoli-LibraryA_TET_7|gene-2|-|469-2250|complete	7.873317223607731	8	68
DLFM05_00060|F3_TET_1|gene-1|+|473-2674|complete	0.0	0	251
DLFM05_00070|337_PEN_13|gene-9|+|4705-5652|complete	0.0	0	18
DLFM05_00082|238_PEN_3|gene-3|-|777-1223|complete	0.0	0	8
DLFM05_00091|337_PEN_34|gene-2|+|562-1008|complete	0.0	0	28
DLFM06_00016|5-D1_TET_4|gene-2|+|1046-4156|complete	0.0	0	63
DLFM06_00042|5-D1_FOX_9|gene-3|+|2082-2549|complete	0.0	0	48
DLFM06_00165|5-A5_PIP_3|gene-3|+|1152-2015|complete	1.0235312390690061	6	23
DLFM06_00333|4-C8_PIP_1|gene-3|+|1834-2316|complete	0.0	0	17
DLFM06_00426|4-C8_AMP_12|gene-3|+|3312-3698|complete	0.0	0	34
DLFM06_00479|4-B7_PEN_19|gene-4|-|926-2071|complete	0.0	0	33
DLFM06_00516|4-B7_CHL_1|gene-2|+|1198-2997|complete	0.0	0	19
DLFM06_01043|1-H5_CHL_6|gene-5|+|3088-4350|complete	0.0	0	17
DLFM06_01067|1-G7_TET_1|gene-2|+|354-1457|complete	0.0	0	81
DLFM06_01202|1-G7_AMX_22|gene-2|+|690-1565|complete	0.0	0	88
DLFM06_01395|1-F7_PEN_7|gene-3|+|2887-3369|complete	0.0	0	34
DLFM06_01506|1-F2_AMC_6|gene-7|-|3918-4607|complete	0.0	0	36
DLFM06_01549|1-E2_TET_16|gene-1|-|161-1939|complete	0.0	0	9
DLFM06_01615|1-E2_AMC_1|gene-5|-|2964-3440|complete	0.0	0	11
DLFM06_01699|1-C6_CHL_9|gene-3|-|863-2095|complete	0.0	0	18
DLFM06_01729|1-C6_AMP_3|gene-7|-|2838-3896|complete	0.37084465183659643	1	10
DLFM06_01898|1-A5_PIP_7|gene-3|-|956-2203|complete	0.0	0	16
DLFM06_01957|1-A5_AMC_11|gene-2|+|1564-2187|complete	0.0	0	33
DLFM06_02037|1-A2_ATM_2|gene-2|+|593-1126|complete	0.0	0	30
DLFM06_02076|5-F2_TET_6|gene-2|-|217-1086|complete	0.0	0	10
DLFM06_02133|5-F2_PIP_56|gene-5|-|2439-3146|complete	0.0	0	34
DLFM06_02156|5-F2_PIP_33|gene-6|-|2116-3108|complete	0.0	0	25
DLFM06_02376|5-B1_PEN_16|gene-4|+|2271-2735|complete	2.9667572146927714	8	10
DLFM07_00150|040203_CAZ_1|gene-1|+|198-1343|complete	0.0	0	33
DLFM07_00333|0607-0607a_TET_9|gene-2|-|1492-2121|complete	12.644501418323248	33	38
DLFM07_00334|0607-0607a_TET_8|gene-3|+|632-1273|complete	0.0	0	56
DLFM07_00339|0607-0607a_TET_3|gene-1|+|412-1050|complete	0.0	0	28
DLFM07_00342|0607-0607a_TET_1|gene-2|-|250-1443|complete	0.0	0	118
DLFM07_00346|0607-0607a_TET_16|gene-3|+|667-1338|complete	0.0	0	152
DLFM07_00359|0607-0607a_PEN_9|gene-1|+|326-1237|complete	0.0	0	263
DLFM07_00364|0607-0607a_PEN_4|gene-2|-|485-1522|complete	0.0	0	232
DLFM07_00369|0607-0607a_GEN_4|gene-3|-|944-1720|complete	0.0	0	45
DLFM07_00370|0607-0607a_GEN_3|gene-2|+|139-966|complete	0.0	0	265
DLFM07_00373|0607-0607a_CAZ_2|gene-3|+|616-1341|complete	0.0	0	106
DLFM07_00375|0607-0607a_CTX_2|gene-5|-|1994-3139|complete	0.0	0	68
DLFM07_00381|0607-0607a_AMX_5|gene-3|-|1764-2648|complete	0.0	0	220
DLFM07_00459|0606-3a_AMX_1|gene-3|-|677-1630|complete	0.0	0	34
DLFM07_00465|0407-3a_PEN_1|gene-2|-|1459-2301|complete	0.0	0	93
DLFM07_00466|0407-3a_CHL_4|gene-1|+|117-752|complete	0.0	0	85
DLFM07_00467|0407-3a_CHL_3|gene-2|+|438-1073|complete	0.0	0	34
DLFM07_00498|0406-3a_CHL_4|gene-2|+|693-1967|complete	0.0	0	120
DLFM07_00501|0406-3a_CHL_1|gene-1|+|239-1402|complete	0.0	1	190
DLFM07_00524|0402_TGC_39|gene-7|+|3890-4336|complete	0.0	0	13
DLFM07_00526|0402_TGC_37|gene-3|+|1783-2919|complete	0.0	0	68
DLFM07_00537|0402_TGC_27|gene-1|+|425-1561|complete	0.0	0	33
DLFM07_00625|05C-000_GEN_6|gene-4|-|1589-2392|complete	0.0	0	33
DLFM07_00651|05C-000_CHL_14|gene-2|-|1031-1654|complete	0.0	0	33
DLFM07_00747|05A-000_CAZ_3|gene-2|-|399-1313|complete	0.0	0	33
DLFM07_00747|05A-000_CAZ_3|gene-3|-|1427-4540|complete	0.0	0	74
DLFM07_00766|05A-000_CHL_6|gene-2|-|252-899|complete	0.0	0	128
DLFM07_00777|05A-000_CHL_14|gene-4|-|1384-2061|complete	0.0	0	34
DLFM07_00845|3F-4F_GEN_28|gene-2|-|79-834|complete	0.0	0	147
DLFM07_00846|3F-4F_GEN_27|gene-3|+|1715-2557|complete	0.0	0	25
DLFM07_00853|3F-4F_GEN_20|gene-3|+|1987-2736|complete	0.0	0	94
DLFM07_00855|3F-4F_GEN_19|gene-5|-|2551-3336|complete	0.0	0	84
DLFM07_00861|3F-4F_GEN_13|gene-2|-|711-1469|complete	0.0	1	55
DLFM07_00863|3F-4F_GEN_11|gene-2|-|218-991|complete	0.0	0	102
DLFM07_00865|3F-4F_CAZ_2|gene-2|+|265-1152|complete	0.0	0	99
DLFM07_00868|3F-4F_AMX_2|gene-3|+|1499-2521|complete	0.0	0	161
DLFM07_00940|03G-000_TET_22|gene-1|+|213-1565|complete	2.558828097672512	1	33
DLFM07_01093|03F-000_PEN_29|gene-2|-|304-1230|complete	0.0	0	235
DLFM07_01163|03F-000_AMX_2|gene-6|-|1663-2616|complete	0.8978344202359703	2	14
DLFM07_01259|03E-000_CAZ_3|gene-2|+|337-1227|complete	0.0	0	78
DLFM07_01277|03E-000_CHL_8|gene-2|+|1202-1612|complete	0.0	0	34
DLFM07_01282|03E-000_CHL_3|gene-4|-|1793-2431|complete	0.0	0	24
DLFM07_01285|03E-000_CHL_13|gene-3|-|1411-2034|complete	0.0	0	33
DLFM07_01328|03E-000_AMX_22|gene-2|+|951-1859|complete	0.0	0	183
DLFM07_01534|03C-000_GEN_8|gene-3|+|1877-2680|complete	0.0	0	118
DLFM07_01560|03C-000_CHL_8|gene-3|-|1394-3187|complete	0.0	0	300
DLFM07_01568|03C-000_CHL_15|gene-2|-|508-1140|complete	0.0	0	33
DLFM07_01569|03C-000_CHL_14|gene-1|-|42-665|complete	0.0	0	33
DLFM07_01570|03C-000_CHL_13|gene-3|-|1027-1659|complete	0.0	0	33
DLFM07_01631|03B-000_CHL_3|gene-2|-|379-1002|complete	0.0	0	33
DLFM07_01644|03A-000_TET_32|gene-1|+|208-2127|complete	0.0	0	33
DLFM07_01725|03A-000_CHL_20|gene-6|-|3657-4760|complete	0.0	0	34
DLFM07_01734|03A-000_CHL_12|gene-1|-|18-641|complete	0.0	0	102
DLFM07_01799|01Z-000_CHL_5|gene-2|+|733-1272|complete	0.0	0	64
DLFM07_01800|01Z-000_CHL_4|gene-2|+|573-1235|complete	0.0	0	121
DLFM07_01802|01Z-000_CHL_2|gene-3|+|2658-3299|complete	0.0	0	40
DLFM07_01816|01Z-000_AMX_10|gene-3|-|2491-3411|complete	0.0	0	84
DLFM07_01817|01Z-000_AMX_9|gene-3|-|515-1444|complete	0.0	0	293
DLFM07_01822|01Z-000_AMX_20|gene-3|+|1927-2727|complete	0.0	0	213
DLFM07_01825|01Z-000_AMX_03|gene-4|+|1417-2310|complete	0.0	0	173
DLFM07_01888|01X-000_CHL_9|gene-2|+|280-906|complete	0.0	0	76
DLFM07_01891|01X-000_CHL_6|gene-3|-|400-1155|complete	0.0	0	44
DLFM07_02097|01I-012_CHL_7|gene-2|-|233-859|complete	0.0	0	57
DLFM07_02164|01G-000-2_TET_2|gene-3|+|1711-3630|complete	0.0	0	33
DLFM07_02196|01G-000_GEN_2|gene-3|-|381-731|complete	0.0	0	13
DLFM07_02459|01C-014_CHL_7|gene-2|+|914-1537|complete	0.0	0	102
DLFM07_02619|01A-006_AMX_08|gene-3|-|818-1456|complete	0.0	0	34
DLFM07_02685|01A-000_CHL_5|gene-2|-|367-1047|complete	0.0	0	22
DLFM07_02753|OUT-B_TET_1|gene-2|-|397-1572|complete	0.0	0	34
DLFM07_02779|OUT-B_PIP_2|gene-1|+|292-1086|complete	0.0	0	141
DLFM07_02786|OUT-B_PIP_15|gene-1|-|141-1016|complete	0.0	0	21
DLFM07_02797|OUT-A_PIP_4|gene-2|+|107-994|complete	0.34117707968966876	9	167
DLFM07_02802|OUT-A_PIP_15|gene-2|+|168-1103|complete	0.0	0	104
DLFM07_02814|OUT-A_PEN_2|gene-2|+|220-1035|complete	3.731624309105752	34	185
DLFM07_02815|OUT-A_PEN_1|gene-2|+|279-1241|complete	0.0	0	175
DLFM07_02817|OUT-B_GEN_6|gene-2|+|517-1359|complete	0.0	0	126
DLFM07_02822|OUT-B_GEN_1|gene-4|-|1767-2486|complete	0.0	0	24
DLFM07_02831|OUT-B_CAZ_5|gene-2|+|538-1254|complete	0.0	0	55
DLFM07_02833|OUT-B_CAZ_3|gene-2|-|807-1727|complete	0.0	2	184
DLFM07_02835|OUT-B_CAZ_1|gene-1|-|778-1809|complete	2.0470624781380113	6	75
DLFM07_02836|OUT-B_CAZ_10|gene-3|-|1386-2039|complete	2.680011213409283	8	77
DLFM07_02837|OUT-A_CAZ_9|gene-2|-|399-1172|complete	0.0	0	237
DLFM07_02841|OUT-A_CAZ_5|gene-2|+|942-1808|complete	0.0	0	227
DLFM07_02846|OUT-A_CAZ_14|gene-1|-|11-820|complete	0.0	0	65
DLFM07_02975|OUT-B_FEP_4|gene-2|+|241-1029|complete	0.0	0	116
DLFM07_03039|OUT-B_CHL_6|gene-2|+|413-1627|complete	0.7107855826868099	2	9
DLFM07_03052|OUT-B_AMX_8|gene-1|-|10-885|complete	1.4215711653736198	2	21
DLFM07_03064|OUT-A_AMX_9|gene-2|-|197-973|complete	0.0	0	133
DLFM07_03072|OUT-A_AMX_1|gene-2|+|698-1480|complete	0.0	2	88
DLFM07_03086|IN-B_TGC_13|gene-2|+|435-1889|complete	0.0	0	9
DLFM07_03196|IN-B_PEN_11|gene-3|-|764-1471|complete	3.9366586118038653	4	68
DLFM07_03198|IN-A_PEN_3|gene-3|-|1687-1971|complete	0.34117707968966876	1	8
DLFM07_03206|IN-B_GEN_4|gene-3|-|1306-2232|complete	0.0	0	22
DLFM07_03253|IN-B_CAZ_16|gene-2|-|125-940|complete	0.0	0	189
DLFM07_03262|IN-A_CAZ_6|gene-2|-|501-1097|complete	1.0235312390690057	1	38
DLFM07_03279|IN-B_FOX_75|gene-4|+|1413-2348|complete	0.0	0	167
DLFM07_03340|IN-B_FOX_1|gene-1|-|31-1203|complete	0.0	2	89
DLFM07_03354|IN-A_FOX_6|gene-1|+|119-1285|complete	0.0	0	57
DLFM07_03383|IN-B_CTX_2|gene-2|+|556-1476|complete	0.0	0	33
DLFM07_03393|IN-A_CTX_1|gene-3|-|775-1923|complete	0.0	0	14
DLFM07_03511|IN-B_CHL_21|gene-2|+|325-1539|complete	5.117656195345024	2	33
DLFM07_03517|IN-B_CHL_16|gene-3|+|978-2243|complete	0.0	0	52
DLFM07_03560|IN-B_AMX_21|gene-2|+|1293-2093|complete	0.0	0	164
DLFM07_03564|IN-B_AMX_18|gene-1|-|80-880|complete	2.558828097672512	1	33
DLFM07_03596|IN-A_AMX_45|gene-1|-|390-1172|complete	0.0	0	59
DLFM07_03684|060401_TET_2|gene-3|+|2272-4089|complete	0.0	0	226
DLFM07_03864|0402_PIP_4|gene-1|-|270-1145|complete	0.0	0	152
DLFM07_03868|0402_PIP_13|gene-2|+|386-1102|complete	0.0	0	34
DLFM07_03882|0402_CTX_1|gene-1|+|90-1001|complete	0.0	0	168
DLFM07_03898|0402_CHL_58|gene-1|-|308-1513|complete	0.0	0	91
DLFM07_03928|0402_CHL_30|gene-2|+|386-961|complete	0.0	0	18
DLFM07_03939|0402_CHL_20|gene-4|+|1748-3007|complete	0.0	0	12
DLFM07_03969|0402_AMX_12|gene-3|+|1437-2339|complete	0.0	0	18
DLFM07_03974|0401-3a_TET_7|gene-1|-|339-1574|complete	0.0	0	159
DLFM07_03978|0401-3a_TET_3|gene-2|-|755-2044|complete	0.0	0	294
DLFM07_03979|0401-3a_TET_31|gene-1|-|105-1271|complete	7.676484293017536	3	33
DLFM07_03998|0401-3a_TET_14|gene-2|-|161-1366|complete	0.0	0	202
DLFM07_04013|0401-3a_PEN_2|gene-2|-|1511-2368|complete	0.0	0	78
DLFM07_04144|15F_ATM_4|gene-3|+|2081-3064|complete	0.0	0	76
DLFM07_04160|14F_TET_7|gene-2|+|447-1829|complete	0.0	0	33
DLFM07_04162|14F_TET_5|gene-1|-|278-1285|complete	0.0	0	48
DLFM07_04174|14F_PEN_8|gene-2|-|1342-2211|complete	0.0	0	33
DLFM07_04190|14F_PEN_14|gene-1|+|463-906|complete	0.0	0	25
DLFM07_04203|14F_CHL_6|gene-2|-|852-2117|complete	0.0	0	40
DLFM07_04204|14F_CHL_5|gene-3|+|1114-2340|complete	0.0	0	86
DLFM07_04220|14F_AMX_5|gene-2|+|455-1120|complete	0.0	0	110
DLFM07_04224|14F_AMX_26|gene-2|-|1438-2343|complete	0.0	0	12
DLFM07_04310|12F_TZP_15|gene-1|+|153-995|complete	0.0	0	13
DLFM07_04316|12F_PEN_8|gene-4|+|1587-2720|complete	0.0	0	33
DLFM07_04528|10F_PIP_9|gene-7|-|4564-5370|complete	0.0	0	126
DLFM07_04594|10F_CHL_5|gene-1|-|289-1548|complete	0.0	0	153
DLFM07_04597|10F_CHL_2|gene-2|-|371-1021|complete	0.0	0	157
DLFM07_04600|10F_AMX_1|gene-2|+|575-1489|complete	0.37084465183659643	1	10
DLFM07_04608|9F_PIP_5|gene-3|-|1045-1842|complete	0.0	0	193
DLFM07_04613|9F_TZP_7|gene-1|+|181-1047|complete	0.0	0	208
DLFM07_04621|9F_PEN_3|gene-2|+|203-994|complete	0.0	0	153
DLFM07_04625|9F_GEN_2|gene-2|+|219-698|complete	0.0	0	72
DLFM07_04636|9F_AMX_1|gene-1|+|99-980|complete	0.0	0	161
DLFM07_04637|08X-000_TET_9|gene-2|+|640-2559|complete	0.0	0	33
DLFM07_04655|08X-000_GEN_7|gene-3|-|1440-2228|complete	0.0	0	195
DLFM07_04664|08X-000_GEN_10|gene-2|-|164-955|complete	0.0	0	178
DLFM07_04689|08X-000_AMX_5|gene-3|+|1332-2084|complete	0.0	0	169
DLFM07_04693|08X-000_AMX_1|gene-2|+|569-1471|complete	0.0	0	291
DLFM07_04753|08H-000_ATM_1|gene-2|+|1285-2235|complete	0.0	0	298
